"id","apelido","posicao_id"
"73717","Juan Carlos Osorio","6"
"41258","Adilson Batista","6"
"84863","Alberto Valentim","6"
"37246","Ney Franco","6"
"36856","Celso Roth","6"
"92083","Augusto César","6"
"72767","Julinho Camargo","6"
"40990","Dorival Júnior","6"
"37187","Pc Gusmão","6"
"92273","Odair Hellmann","6"
"51365","Hudson Coutinho","6"
"70323","Jorginho","6"
"37085","René Simões","6"
"92522","Deivid","6"
"37281","Mano Menezes","6"
"50281","Wanderley Filho","6"
"92702","Daniel Paulista","6"
"37086","Artur Neto","6"
"73580","Falcão","6"
"92837","Sergio Vieira","6"
"92901","Felipe Moreira","6"
"93028","Danny Sergio","6"
"93153","Pachequinho","6"
"87613","Raul Cabral","6"
"93317","Diogo Giacomini","6"
"79019","Jayme De Almeida","6"
"89258","Daniel","1"
"68873","Paulo Victor","1"
"79066","Alex Muralha","1"
"91194","Thiago","1"
"38109","Jefferson","1"
"70222","Sidão","1"
"89492","Saulo","1"
"95694","Victor Hugo","1"
"79973","Helton Leite","1"
"93795","Matheus Cabral","1"
"91808","Caíque França","1"
"80286","Matheus Vidotto","1"
"42234","Cássio","1"
"78584","Douglas Friedrich","1"
"51413","Walter","1"
"49673","Júlio César","1"
"92438","Matheus Phillipe","1"
"38431","Diego Cavalieri","1"
"85004","Marcos Felipe ","1"
"38140","Fernando Prass","1"
"72290","Jailson","1"
"78151","Vagner","1"
"85083","Vinícius Silvestre","1"
"91260","Lucas Perri","1"
"68932","Renan Ribeiro","1"
"71043","Leo","1"
"51175","Denis","1"
"78839","Gabriel Gasparotto","1"
"94044","John Victor","1"
"62121","Vanderlei","1"
"69040","Vladimir","1"
"85425","João Paulo","1"
"37659","Lauro","1"
"68979","Giovanni","1"
"52950","Victor","1"
"93882","Cleiton","1"
"85418","Uilson","1"
"95118","Thiago Henrique","1"
"68928","Rafael","1"
"79048","Elisson","1"
"93869","Lucas França","1"
"94962","Lucão","1"
"37656","Fábio","1"
"96024","Jonathan","1"
"37770","Marcelo Grohe","1"
"87611","Tiago","1"
"71818","Bruno Grassi","1"
"95121","Matheus Nogueira","1"
"87008","Léo","1"
"90331","Vitor","1"
"97138","Dida","1"
"68872","Marcelo Lomba","1"
"69051","Danilo Fernandes","1"
"91710","Jacsson","1"
"93834","Keiller","1"
"69041","Muriel","1"
"96468","Daniel","1"
"71571","Fernando Miguel","1"
"91101","Ronaldo","1"
"92207","Caíque","1"
"70216","Gustavo","1"
"90892","Wallace","1"
"88430","Luiz Carlos ","1"
"94147","Lucas Ferreira","1"
"71724","Agenor","1"
"41218","Magrão","1"
"71631","Weverton","1"
"69012","Santos","1"
"63082","Rodolfo","1"
"86760","Lucas Macanhan","1"
"91204","Warleson","1"
"73336","Rafael Martins","1"
"50284","Wilson","1"
"93846","Rafael Fachin","1"
"77556","Bruno Brígido","1"
"72603","William Menezes","1"
"88136","Ivan","1"
"78086","César","1"
"69010","João Carlos","1"
"80394","Matheus Inácio","1"
"37984","Aranha","1"
"72488","Follmann ","1"
"37788","Marcelo Boeck","1"
"52897","Nivaldo","1"
"82768","Danilo","1"
"73414","Thiago Rodrigues","1"
"88916","Luan Polli ","1"
"88848","Júnior Oliveira","1"
"74061","Gatito Fernández","1"
"84266","Alisson","1"
"81881","João Ricardo","1"
"38350","Fernando Leal","1"
"84555","Glauco","1"
"78979","Edson Kölln","1"
"37601","Tiago Cardoso","1"
"94143","Luiz Miller","1"
"97441","Lukas Silva","1"
"95861","Thiago Ennes","2"
"68711","Chiquinho","2"
"88065","Jorge","2"
"73992","Rodinei","2"
"62086","Pará","2"
"86629","Arthur Henrique","2"
"70916","Diogo Barbosa","2"
"91783","Diego","2"
"86410","Victor Luis","2"
"93797","Marcinho","2"
"90336","Jean","2"
"55348","Luis Ricardo","2"
"96524","Victor Lindenberg","2"
"92054","Alemão","2"
"60852","Uendel","2"
"42500","Fagner","2"
"94765","Léo Principe","2"
"87228","Guilherme Arana","2"
"62130","William Matheus","2"
"72097","Giovanni","2"
"81951","Igor Julião","2"
"37662","Jonathan","2"
"88393","Ayrton ","2"
"71892","Wellington Silva","2"
"90486","Alan Fialho","2"
"49674","Fabrício","2"
"79887","Fabiano","2"
"89273","João Pedro ","2"
"42145","Egídio","2"
"42499","Bruno","2"
"87486","Matheus Reis","2"
"88540","Auro","2"
"95831","Caíque","2"
"95660","Felipe Araruna","2"
"38451","Carlinhos","2"
"77967","Mena","2"
"87350","Buffarini","2"
"89343","Júnior Tavares","2"
"87192","Zeca","2"
"88225","Daniel Guedes ","2"
"92094","Diogo Vitor","2"
"70046","Victor Ferraz","2"
"89342","Caju","2"
"60969","Patric","2"
"61211","Carlos Cesar","2"
"79826","Douglas Santos","2"
"38229","Fábio Santos","2"
"63013","Marcos Rocha","2"
"96532","Adson","2"
"70317","Eron","2"
"84861","Alex Silva","2"
"80318","Ezequiel ","2"
"81150","Mayke","2"
"78632","Bryan","2"
"79256","Sánchez Miño","2"
"50362","Lucas","2"
"62024","Edimar","2"
"95260","Vitinho","2"
"90531","Raul","2"
"94228","Iago","2"
"50328","Marcelo Oliveira","2"
"92501","Lucas Lovat","2"
"92618","Wesley","2"
"38523","Edílson","2"
"74075","Wallace Oliveira","2"
"82639","Marcelo Hermes","2"
"89275","William","2"
"72896","Paulo Cezar","2"
"92661","Matheus Oliveira","2"
"93835","Kaike","2"
"37790","Ceará","2"
"89976","Geferson","2"
"85591","Artur","2"
"78868","Raphinha","2"
"68725","Diego Renan","2"
"80374","Norberto ","2"
"80431","Maicon Silva","2"
"84890","Euller ","2"
"85882","Diogo Mateus","2"
"91387","Sinho","2"
"78445","Renê","2"
"91001","Evandro","2"
"73384","Samuel Xavier","2"
"79553","Mansur","2"
"93804","Maicon","2"
"82499","Christiano ","2"
"51042","Apodi","2"
"79646","Bruno Pereirinha","2"
"69177","Léo","2"
"50645","Eduardo","2"
"86764","Sidcley","2"
"68821","Rafael Galhardo","2"
"90587","Cascardo","2"
"96591","Renan Lodi","2"
"77895","Emerson Conceição","2"
"63194","Carlinhos","2"
"94985","Dodô","2"
"72932","César Benítez","2"
"86820","Reginaldo ","2"
"95291","Eduardo","2"
"68808","Nino Paraíba","2"
"86411","Breno Lopes","2"
"78850","Reinaldo","2"
"84917","Jeferson","2"
"96870","Emerson","2"
"83760","Caramelo","2"
"87482","Gimenez","2"
"74074","Claudio Winck","2"
"69782","Dener Assunção","2"
"63110","Alan Ruschel","2"
"90777","Caixinha","2"
"72334","Ayrton","2"
"77529","Leandro Silva","2"
"90679","Marlon","2"
"94013","Guilherme Morassi","2"
"89977","Bruno Santos","2"
"87213","Pará","2"
"80552","Marquinhos Pedroso","2"
"97133","Dudu","2"
"60794","Pablo","2"
"42236","Bruno Teles","2"
"93884","Danylo Fernandes","2"
"52674","Gilson","2"
"39152","Jonas","2"
"61238","Hélder","2"
"84382","Danilo Barcelos","2"
"73854","Éder Lima","2"
"92692","Michel","2"
"97431","Diego","2"
"37701","Léo Moura","2"
"71885","Tiago Costa","2"
"87399","Mário Sérgio","2"
"68904","Vítor","2"
"95624","Ortega","2"
"82775","Lucas Ramon ","2"
"73344","Renatinho","2"
"71116","Roberto","2"
"86779","Allan ","2"
"97233","Eduardo Silva","2"
"73421","Rafael Vaz","3"
"36540","Juan","3"
"90320","Igor","3"
"94214","Léo Duarte","3"
"92500","Rafael Dumas","3"
"81923","Donatti","3"
"52253","Réver","3"
"82403","César Martins","3"
"89493","Igor Rabello","3"
"72037","Renan Fonseca","3"
"95638","Marcelo","3"
"86972","Emerson Santos","3"
"51299","Emerson Silva","3"
"93414","Joel Carli","3"
"71122","Matheus Menezes","3"
"87887","Balbuena","3"
"77500","Yago","3"
"95820","Léo Santos","3"
"50439","Vilson","3"
"73375","Felipe","3"
"87225","Pedro Henrique","3"
"68887","Gum","3"
"68827","Renato Chaves","3"
"91815","Ygor Nogueira","3"
"80538","Marlon Santos","3"
"50856","Henrique","3"
"83615","Thiago Martins","3"
"37657","Edu Dracena","3"
"72605","Vitor Hugo","3"
"51415","Roger Carvalho","3"
"85241","Yerry Mina","3"
"93378","Augusto","3"
"88368","Gabriel Dias","3"
"38062","Lugano","3"
"71603","Luiz Eduardo","3"
"73800","Rodrigo Caio","3"
"95662","Lucas Kal","3"
"71227","Maicon","3"
"92087","Lyanco","3"
"89226","Iago Maidana","3"
"50408","Breno","3"
"84554","Lucão","3"
"63128","Douglas","3"
"50317","David Braz","3"
"88224","Paulo Ricardo","3"
"79035","Luiz Felipe","3"
"78248","Gustavo Henrique","3"
"95837","Fabián Noguera","3"
"93368","Lucas Veríssimo","3"
"38061","Edcarlos","3"
"91156","Jesiel","3"
"81223","Erazo","3"
"95794","Nathan","3"
"79042","Tiago ","3"
"69042","Ronaldo","3"
"68925","Leonardo Silva","3"
"87393","Gabriel","3"
"91251","Tonhão","3"
"69014","Manoel","3"
"60819","Dedé","3"
"90768","Fabrício Bruno","3"
"92291","Bruno Viana","3"
"50459","Léo","3"
"51705","Bruno Rodrigo","3"
"72490","Fred","3"
"72491","Bressan","3"
"71572","Gabriel","3"
"80853","Pedro Geromel","3"
"68958","Wallace Reis ","3"
"83048","Rafael Thyere","3"
"95832","Marcão","3"
"92662","Denilson","3"
"86745","Lucas Rex","3"
"87342","Kannemann","3"
"63172","Paulão","3"
"95829","Rak","3"
"49651","Ernando","3"
"50462","Leandro Almeida","3"
"91946","Eriks","3"
"82613","Alan Costa","3"
"86970","Eduardo","3"
"82626","Thales ","3"
"86861","Vinicius","3"
"88087","Ramon","3"
"81543","Josué","3"
"70111","Guilherme Mattis","3"
"51792","Kanu","3"
"63000","Victor Ramos","3"
"38365","Henrique","3"
"91359","Bruno","3"
"38100","Durval","3"
"68950","Ronaldo Alves","3"
"78422","Oswaldo","3"
"71593","Henrique Mattos","3"
"91664","Adryelson","3"
"90764","Luis Gustavo","3"
"38632","Matheus Ferraz","3"
"81241","Oswaldo Henríquez","3"
"73544","Jorge Fellipe","3"
"77773","Vilches","3"
"86143","Wanderson","3"
"80281","Cleberson","3"
"83528","Léo Pereira","3"
"37604","Paulo André","3"
"38394","Thiago Heleno","3"
"87267","Marcão","3"
"91866","Zé Ivaldo","3"
"79334","Ricardo Silva","3"
"37623","Rafael Marques","3"
"79276","Nery Bareiro","3"
"73991","Walisson Maia","3"
"92182","Juninho","3"
"73465","Luccas Claro","3"
"96349","Geovane","3"
"97443","Romercio","3"
"97448","Thalisson Kelven","3"
"78407","Douglas Grolli","3"
"50427","Kadu","3"
"51495","Tiago Alves","3"
"38425","Fábio Ferreira","3"
"79702","Antonio Carlos ","3"
"97436","Handerson","3"
"68723","Demerson","3"
"77868","Filipe Machado","3"
"50393","Thiego","3"
"69008","Neto","3"
"94003","Scalon","3"
"50361","Rafael Lima","3"
"78895","Marcelo","3"
"87201","Igor ","3"
"71634","Jaime","3"
"91920","Henrique Trevisan","3"
"62974","Werley","3"
"62971","Nirley","3"
"73620","Bruno Alves","3"
"38515","Marquinhos","3"
"88387","Sueliton","3"
"87402","Messias","3"
"93883","Roger","3"
"51702","Alison","3"
"51549","Adalberto","3"
"82740","Artur","3"
"51707","Cardoso","3"
"97432","Victor Henrique","3"
"36591","Leonardo","3"
"68907","Wellington","3"
"74014","Alemão","3"
"90942","Walter Guimarães","3"
"95623","Lucão","3"
"84847","Luan Peres ","3"
"42247","Danny Morais","3"
"83786","Neris","3"
"50301","Everton","4"
"68685","Alan Patrick","4"
"74083","Adryan ","4"
"71066","Mancuello","4"
"73918","Canteros","4"
"71709","Cuéllar","4"
"94930","Lucas Paquetá","4"
"92631","Trindade","4"
"73515","Gabriel","4"
"38311","Márcio Araújo","4"
"78478","Willian Arão","4"
"70173","Ederson","4"
"92981","Ronaldo","4"
"38909","Diego","4"
"68698","Bruno Silva","4"
"93697","Gervasio Núñez","4"
"89885","Leandrinho","4"
"84324","Octávio","4"
"72362","Rodrigo Lindoso","4"
"71032","Lucas Zen","4"
"61985","Airton","4"
"38928","Dudu Cearense","4"
"90399","Fernandes","4"
"91222","Dierson","4"
"94067","Matheus Fernandes","4"
"62009","Camilo","4"
"80224","Lizio","4"
"82474","Gegê","4"
"82584","Marquinho","4"
"95798","Gustavo Machado","4"
"88125","Yuri","4"
"97352","Pachu","4"
"50294","Guilherme","4"
"68770","Camacho","4"
"91714","Marciel","4"
"80944","Marlone","4"
"70944","Bruno Henrique","4"
"78765","Alan Mineiro","4"
"37608","Cristian","4"
"61033","Rodriguinho","4"
"90370","Matheus Pereira","4"
"54395","Elias","4"
"54424","Willians","4"
"68938","Giovanni Augusto","4"
"68954","Marquinhos Gabriel","4"
"38067","Danilo","4"
"89150","Jean","4"
"96832","Rodrigo Figueiredo","4"
"88030","Warian Santos ","4"
"97315","Guilherme Mantuan","4"
"94336","Mateus","4"
"50407","Marquinho","4"
"92497","Douglas","4"
"87999","Gustavo Scarpa","4"
"37688","Cícero","4"
"90311","Bryan Olivera","4"
"85121","Robert ","4"
"80370","Edson","4"
"80399","Higor Leite","4"
"73511","Dudu","4"
"73513","Maranhão","4"
"73353","Eduardo","4"
"38440","Pierre","4"
"89256","Gerson","4"
"93790","Marlon Freitas","4"
"93791","Danielzinho","4"
"95950","Claudio Aquino","4"
"63158","Moisés","4"
"78605","Gabriel","4"
"37718","Arouca","4"
"36612","Zé Roberto","4"
"89285","Matheus Sales","4"
"86935","Rodrigo","4"
"78855","Thiago Santos","4"
"62047","Jean","4"
"38530","Cleiton Xavier","4"
"86686","Tchê Tchê","4"
"84585","Allione","4"
"95770","Vitinho","4"
"95659","Artur","4"
"71123","Thiago Mendes","4"
"37607","Michel Bastos","4"
"77777","João Schmidt ","4"
"95637","Banguelê","4"
"94931","Lucas Fernandes","4"
"50324","Hudson","4"
"50421","Wesley","4"
"62977","Ganso","4"
"62129","Wellington","4"
"85629","Daniel","4"
"82627","Luiz Araújo","4"
"70958","Jean Carlos","4"
"89637","Thiago Maia","4"
"90566","Rafael Longuine","4"
"90569","Yuri","4"
"87552","Vitor Bueno","4"
"68745","Vecchio","4"
"78548","Jean Mota","4"
"37917","Elano","4"
"78235","Leandrinho","4"
"70986","Léo Cittadini","4"
"88597","Lucas Crispim","4"
"95466","Igor","4"
"95619","Rafael Oller","4"
"95620","Bruno Leonardo","4"
"95621","Danilo","4"
"94045","Diego Gomes","4"
"95464","Gregore","4"
"73974","Alison","4"
"38908","Renato","4"
"71055","Pato Rodríguez","4"
"50417","Valencia","4"
"81148","Ronaldo Mendes","4"
"80583","Lucas Lima","4"
"92841","Fernando Medeiros","4"
"93376","Wesley Souza","4"
"96328","Matheus Oliveira","4"
"37851","Maicosuel","4"
"97349","Daniel","4"
"71829","Júnior Urso ","4"
"69240","Dátolo","4"
"95022","Thalis ","4"
"50369","Carlos Eduardo","4"
"60784","Rafael Carioca","4"
"89693","Leonan","4"
"51318","Leandro Donizete","4"
"81682","Cazares","4"
"84851","Lucas Cândido","4"
"84926","Yago","4"
"83004","Otero","4"
"96433","Ralph","4"
"87158","Cícero","4"
"97324","Matheus Roldan","4"
"90535","Alex","4"
"87860","Federico Gino","4"
"87863","Arrascaeta","4"
"89924","Bruno Ramires","4"
"81776","Bruno Nazário","4"
"37694","Henrique","4"
"74140","Élber","4"
"38421","Rafinha","4"
"80363","Ariel Cabral","4"
"62104","Robinho","4"
"86797","Raniel","4"
"73721","Marcos Vinícius","4"
"84558","Lucas Romero","4"
"38064","Denilson","4"
"90335","Jeferson Negueba","4"
"90532","Arthur","4"
"88479","Walace","4"
"78715","Ramiro","4"
"38196","Maicon","4"
"90334","Araújo","4"
"92574","Kaio","4"
"38738","Douglas","4"
"51548","Giuliano","4"
"90290","Jailson","4"
"90303","Lincoln","4"
"89227","Balbino","4"
"93152","Tontini","4"
"82567","Moisés","4"
"96340","Lima","4"
"86754","Guilherme Amorim","4"
"38219","Alex","4"
"90481","Alisson Farias","4"
"85465","Alex Santana","4"
"91916","Silas","4"
"81091","Jair","4"
"78865","Rodrigo Dourado","4"
"68910","Anselmo","4"
"70742","Seijas","4"
"80393","Fabinho","4"
"60788","Marquinhos","4"
"94722","Yan Petter","4"
"91917","Silva","4"
"78994","Eduardo Henrique","4"
"85423","Valdívia","4"
"38573","Nilton","4"
"38852","Anderson","4"
"42213","Fernando Bob","4"
"89930","Andrigo","4"
"89815","Gustavo Ferrareis","4"
"78530","Matheus Bertotto","4"
"96342","Charles","4"
"91102","Flávio","4"
"88002","Serginho","4"
"72071","Amaral","4"
"70058","Tiago Real","4"
"90309","David","4"
"85400","Marcelo","4"
"39144","Leandro Domingues","4"
"63058","Willian Farias","4"
"91950","Gabriel","4"
"91100","Alípio","4"
"86859","José Welison","4"
"93146","Yan","4"
"72871","Cárdenas","4"
"89466","Horácio","4"
"87742","Neto Moura","4"
"68834","Rithely","4"
"72717","Clayton","4"
"74060","Luiz Antonio ","4"
"68911","Diego Souza","4"
"69343","Mark González","4"
"94445","Juninho","4"
"95539","Fabrício","4"
"50454","Serginho","4"
"38579","Rodrigo Mancha","4"
"86519","Everton Felipe","4"
"85040","Gabriel Xavier","4"
"85149","Ronaldo","4"
"93282","Fábio","4"
"69047","Paulo Roberto","4"
"96633","Pablo","4"
"69018","Deivid","4"
"71162","Vinícius","4"
"74078","Hernani ","4"
"86766","Matheus Rossetto","4"
"69705","Nikão","4"
"91687","João Pedro","4"
"86765","Bruno Mota","4"
"92085","Giovanny ","4"
"95127","Nicolas","4"
"85984","Barrientos","4"
"83266","Marcos Guilherme ","4"
"82463","Otávio","4"
"94924","Íkaro","4"
"85069","Renan Paulino","4"
"71479","Lucho González","4"
"96788","Victor Feitosa","4"
"37792","Edinho","4"
"95855","Kady","4"
"68697","Bernardo","4"
"78464","Fábio Braga","4"
"71040","Felipe Amorim","4"
"74210","César González","4"
"37705","Juan","4"
"72943","Luís Cáceres","4"
"70132","Alan Santos","4"
"94509","Raphael Veiga","4"
"86588","Ícaro","4"
"92225","Thiago Lopes","4"
"56102","João Paulo","4"
"42232","Amaral","4"
"82939","Ruy","4"
"96055","Yan","4"
"97444","Julio Rusch","4"
"97449","Carvalho","4"
"97451","Talysson Lalau","4"
"37837","Cristian","4"
"50295","Felipe Menezes","4"
"38021","Wendel","4"
"68987","João Vitor","4"
"95663","Vinícius","4"
"73281","Renê Júnior","4"
"71719","Elton","4"
"94154","Maycon","4"
"92193","Ravanelli","4"
"95337","Léo Cereja","4"
"95335","Matheus Jesus","4"
"71844","Thiago Galhardo","4"
"83817","Clayson","4"
"85586","Jonas","4"
"79193","Abuda","4"
"90037","João Guima","4"
"92762","Erick","4"
"97437","Marquinhos","4"
"70759","Martinuccio","4"
"78500","Sérgio Manoel","4"
"90634","Lucas Mineiro","4"
"68881","Rodrigo Andrade","4"
"94288","Lima","4"
"78991","Moisés","4"
"38032","Cleber Santana","4"
"68962","Arthur Maia","4"
"94004","Andrei","4"
"63014","Gil","4"
"85931","Hyoran","4"
"82703","Matheus Biteco","4"
"68951","Josimar","4"
"51476","Rafael Bastos","4"
"79892","Nenén","4"
"50313","Elicarlos","4"
"37652","Carlos Alberto","4"
"87747","Yago","4"
"81950","Jefferson","4"
"71707","Michael Ortega","4"
"80330","Jocinei","4"
"70162","Jackson Caucaia","4"
"92145","Hyago","4"
"95622","Marcus Vinicius","4"
"71778","Bady","4"
"83688","Luan","4"
"84887","Dener","4"
"80576","Renato","4"
"84927","Dodô","4"
"82128","Ferrugem","4"
"90703","Matheusinho","4"
"71656","Diego Torres ","4"
"73347","Elvis","4"
"74017","Josa","4"
"97342","João Pedro","4"
"81898","Osman","4"
"69033","Tony","4"
"90635","Guilherme Xavier","4"
"90637","Renato Bruno","4"
"73863","Claudinei","4"
"68956","Ernandes","4"
"93885","Maktom","4"
"93886","Matheusinho","4"
"38822","Leandro Guerreiro","4"
"91928","Christian Sávio","4"
"82381","Juninho","4"
"87361","Eisner Loboa","4"
"95997","Diego Lopes","4"
"97317","Zé Ricardo","4"
"97350","Emiliano","4"
"87291","Danilo Pires","4"
"38763","Marcinho","4"
"88129","Lucas Gomes","4"
"80129","Jadson","4"
"49737","Fernando Gabriel","4"
"72168","João Paulo","4"
"72007","Uillian Correia","4"
"79077","Daniel Costa","4"
"70057","Lelê","4"
"83434","Pedrinho","4"
"92518","Marcílio","4"
"95626","Matheus","4"
"89640","Williams","4"
"60791","Derley","4"
"95625","Cleber","4"
"68924","Leandrinho","4"
"86527","Wellington Cézar","4"
"80171","Dedé","4"
"93567","Pisano","4"
"92850","Alex Bolaño","4"
"90872","Wagner","4"
"97460","João Victor","4"
"68953","Leandro Damião","5"
"68744","Emerson","5"
"68758","Fernandinho","5"
"75295","Paolo Guerrero","5"
"94138","Felipe Vizeu","5"
"91264","Matheus Sávio","5"
"69022","Marcelo Cirino","5"
"93151","Thiago Santos","5"
"68900","Geovane Maranhão","5"
"88651","Vinícius Tanque","5"
"77772","Canales","5"
"79578","Sassá","5"
"94068","Ribamar","5"
"92128","Luis Henrique","5"
"68901","Rodrigo Pimpão","5"
"50413","Anderson Aquino","5"
"83772","Neilton","5"
"84592","Salgueiro","5"
"68690","André","5"
"68918","Bruno Paulo","5"
"88140","Isaac","5"
"88323","Ángel Romero","5"
"61149","Lucca","5"
"92630","Claudinho","5"
"80287","Luciano","5"
"49675","Alexandre Pato","5"
"73635","Rildo","5"
"86932","Gustavo","5"
"92191","Léo Jabá","5"
"96831","Carlinhos","5"
"38617","Danilinho","5"
"92290","Matheus Pato","5"
"36650","Magno Alves","5"
"94583","Pedro","5"
"92081","Richarlison ","5"
"81905","Henrique Dourado","5"
"80188","Marcos Junior","5"
"73806","Samuel ","5"
"42222","Osvaldo","5"
"68895","Wellington","5"
"95937","Alexis Rojas","5"
"89154","Gabriel Jesus","5"
"95799","Artur","5"
"87420","Cristaldo","5"
"89898","Róger Guedes","5"
"37673","Alecsandro","5"
"68920","Dudu","5"
"69282","Lucas Barrios","5"
"92623","Kauê","5"
"78968","Leandro Pereira","5"
"38957","Rafael Marques","5"
"84848","Erik","5"
"97445","Matheus Iacovelli","5"
"61188","Gilberto","5"
"89840","Calleri","5"
"88269","Centurión","5"
"82411","Cueva","5"
"95661","Pedro","5"
"50347","Alan Kardec","5"
"53148","Ytalo","5"
"92663","Murilo","5"
"85297","Wilder","5"
"71549","Kelvin","5"
"89839","Andres Chavez","5"
"84817","Robson","5"
"96558","David Neres","5"
"72382","Marquinhos","5"
"83257","Gabriel","5"
"90651","Rodrigão","5"
"94649","Maxi Rolón","5"
"95465","Matheus Nolasco","5"
"77959","Copete","5"
"38910","Ricardo Oliveira","5"
"78578","Paulinho","5"
"82787","Joel","5"
"86323","Walterson","5"
"96966","Arthur Gomes","5"
"38162","Fred","5"
"63219","Luan","5"
"38246","Robinho","5"
"81770","Clayton","5"
"95779","João Figueiredo","5"
"94894","Capixaba","5"
"95023","Luis Guilherme","5"
"95651","Filipinho","5"
"73649","Lucas Pratto","5"
"70987","Pablo Diogo","5"
"85027","Carlos","5"
"82758","Hyuri","5"
"91094","Ábila","5"
"95560","Joanderson","5"
"89190","Judivan ","5"
"81845","Alisson","5"
"89444","Hugo Ragelli","5"
"37798","Rafael Sobis","5"
"83189","Riascos","5"
"42116","Willian","5"
"87391","Allano","5"
"82469","Douglas Coutinho ","5"
"38139","Bobô","5"
"68773","Henrique Almeida","5"
"78371","Miller Bolaños","5"
"70929","Negueba","5"
"94207","Guilherme","5"
"90302","Pedro Rocha","5"
"92504","Batista","5"
"92617","Léo Tilica","5"
"86759","Luan","5"
"86757","Everton","5"
"83028","Braian Rodríguez","5"
"95978","Ty Sandows","5"
"72389","Mike","5"
"80080","Brenner","5"
"78435","Vitinho","5"
"85930","Aylon","5"
"61999","Ariel","5"
"92764","Bruno Baio","5"
"70360","Eduardo Sasha","5"
"86620","Rivaldinho","5"
"85596","Gustavo Ramos","5"
"84709","Nico López","5"
"80280","Taiberson","5"
"90540","Diego","5"
"79170","Rodrigo Ramallo","5"
"37613","Dagoberto","5"
"89676","Nickson","5"
"70928","William Henrique","5"
"71117","Vander","5"
"68930","Kieza","5"
"68952","Marinho","5"
"92614","Rafaelson","5"
"38960","Zé Eduardo","5"
"91003","Alison","5"
"68779","Johnathan Goiano","5"
"95693","Rodney Wallace","5"
"94144","Thallyson","5"
"95180","Índio","5"
"95181","Vinícius Bala","5"
"82767","Vinícius Araújo","5"
"73540","Rogério","5"
"54797","Túlio de Melo","5"
"55519","Edmílson","5"
"92078","Wallace","5"
"93746","Lenis","5"
"72886","Luis Ruiz","5"
"90406","Crysan","5"
"68893","André Lima","5"
"90307","Juninho","5"
"83335","Anderson Lopes","5"
"60834","Luan","5"
"69138","Pablo","5"
"95126","Yago","5"
"62128","Walter","5"
"86842","Ewandro","5"
"92811","Bruno Rodrigues","5"
"96076","Luciano Cabral","5"
"90899","Lucas Fernandes","5"
"86189","Mosquito","5"
"38356","Jussiê","5"
"84190","Guilherme Schettine","5"
"68807","Neto Berola","5"
"92192","Evandro","5"
"88417","Iago","5"
"95315","Índio","5"
"91519","Kazim","5"
"83438","Guilherme Parede","5"
"73085","Leandro","5"
"68917","Vinicius","5"
"40179","Kleber","5"
"71694","Jorge Ortega","5"
"97450","Gustavo Mosquito","5"
"70874","Rhayner","5"
"60825","Felipe Azevedo","5"
"77809","William Pottker","5"
"83255","Giva","5"
"38279","Wellington Paulista","5"
"38287","Roger","5"
"80076","Zé Roberto","5"
"97438","Lyncon","5"
"93566","Martín Alaníz","5"
"94286","Perotti","5"
"94249","Lourency","5"
"61135","Ananias","5"
"84290","Ailton Canela","5"
"91743","Wesley Natã","5"
"90265","Tiaguinho","5"
"71799","Silvinho","5"
"62056","Kempes","5"
"51683","Bruno Rangel","5"
"84684","Lucas Gomes","5"
"80403","Maurides","5"
"78967","Dudu","5"
"37655","Rafael Moura","5"
"50326","Everton Santos","5"
"71769","Guilherme Queiroz","5"
"63133","Elias","5"
"53669","Lins","5"
"95841","Matheus Henrique","5"
"82952","Ermel","5"
"86725","Rafael Silva","5"
"82570","Gabriel Esteves","5"
"96201","Marcus Índio","5"
"89101","Sávio","5"
"72099","Wiliam Barbio","5"
"80913","Nixon","5"
"94933","Vitinho","5"
"37941","Borges","5"
"37894","Danilo Dias","5"
"62119","Tiago Luis","5"
"70165","Maranhão","5"
"79954","Romário","5"
"82653","Victor Rangel","5"
"80537","Michael","5"
"70018","Nilson","5"
"91649","Pilar","5"
"97433","Guilherme  ","5"
"93733","Ítalo Borges","5"
"78117","Everaldo","5"
"80337","Arthur ","5"
"71915","Bruno Moraes","5"
"79947","Marion","5"
"38230","Grafite","5"
"95627","Ailton ","5"
"62127","Wallyson","5"
"86485","Keno","5"
"72167","Mazinho","5"
"97442","Léo Cotia","5"
"95780","Zé Ricardo","6"
"36934","Muricy Ramalho","6"
"92180","Jair Ventura","6"
"70696","Fábio Carille","6"
"45125","Tite","6"
"36940","Oswaldo de Oliveira","6"
"60752","Cristóvão Borges","6"
"40025","Levir Culpi","6"
"73476","Marcão","6"
"42411","Cuca","6"
"78361","Edgardo Bauza","6"
"41273","Ricardo Gomes","6"
"37424","Pintado","6"
"88898","André Jardine","6"
"40990","Dorival Júnior","6"
"62136","Marcelo Oliveira","6"
"93317","Diogo Giacomini","6"
"70622","Paulo Bento","6"
"37281","Mano Menezes","6"
"91970","James Freitas","6"
"79437","Roger Machado ","6"
"41929","Renato Gaúcho","6"
"73580","Falcão","6"
"36856","Celso Roth","6"
"72588","Lisca","6"
"73317","Argel Fucks","6"
"39850","Vagner Mancini","6"
"92702","Daniel Paulista","6"
"36943","Paulo Autuori","6"
"37306","Gilson Kleina","6"
"93153","Pachequinho","6"
"39355","Carpegiani","6"
"87211","Eduardo Baptista","6"
"92901","Felipe Moreira","6"
"95830","Emerson Cris","6"
